date,Voltage,Current,Charge_Capacity,Discharge_Capacity
01/30/2018 09:01:24.263,3.105799675,-2.282095909,2.737525225,2.662382
01/30/2018 09:03:19.216,2.999998093,-2.282111168,2.737525225,2.735256
01/30/2018 09:05:19.261,3.587816238,0,2.737525225,2.735256
01/30/2018 09:07:19.261,3.625072479,0,2.737525225,2.735256
01/30/2018 09:08:19.259,3.635097504,0,2.737525225,2.735256
01/30/2018 09:08:19.269,3.634942055,0,0,0
01/30/2018 09:10:19.351,4.200180054,4.644085884,0.160436943,0
01/30/2018 09:12:19.352,4.20024395,4.172873497,0.307378173,0
01/30/2018 09:14:19.351,4.200203896,3.778962135,0.439556301,0
01/30/2018 09:16:19.351,4.200158119,3.478110313,0.560338378,0
01/30/2018 09:18:01.074,4.200171471,3.259964943,0.655385315,0
01/30/2018 09:20:01.089,4.222970963,3.26022625,0.763664603,0
01/30/2018 09:22:01.089,4.24779129,3.259940147,0.872336328,0
01/30/2018 09:24:01.090,4.274346352,3.259860039,0.980998576,0
01/30/2018 09:26:01.091,4.302470207,3.259882927,1.08967042,0
01/30/2018 09:28:01.090,4.331697464,3.260035515,1.198258042,0
01/30/2018 09:30:01.089,4.362094879,3.259856224,1.306979656,0
01/30/2018 09:32:01.090,4.393426895,3.259942055,1.415631771,0
01/30/2018 09:34:01.091,4.400128365,3.017819405,1.520897388,0
01/30/2018 09:36:01.090,4.40017128,2.779519081,1.617375374,0
01/30/2018 09:38:01.089,4.400150299,2.575510979,1.706564307,0
01/30/2018 09:40:01.089,4.400044441,2.396204948,1.789386749,0
01/30/2018 09:42:01.089,4.400126457,2.239541054,1.866610408,0
01/30/2018 09:44:01.090,4.40013504,2.099350929,1.938881636,0
01/30/2018 09:46:01.089,4.400072098,1.972514153,2.00672555,0
01/30/2018 09:48:01.089,4.40009594,1.857581139,2.070540667,0
01/30/2018 09:50:01.089,4.400069237,1.751424789,2.130637407,0
01/30/2018 09:52:01.089,4.400111198,1.653280258,2.187393665,0
01/30/2018 09:54:01.089,4.400143623,1.56125164,2.240940332,0
01/30/2018 09:56:01.089,4.400078773,1.472377777,2.291473389,0
01/30/2018 09:58:01.090,4.400102615,1.388278961,2.339104176,0
01/30/2018 10:00:01.090,4.400144577,1.307801247,2.384069443,0
01/30/2018 10:02:01.089,4.400044441,1.230080605,2.426361561,0
01/30/2018 10:04:01.090,4.400046349,1.158332825,2.466168404,0
01/30/2018 10:06:01.089,4.40009594,1.091362,2.503656387,0
01/30/2018 10:08:01.089,4.400018692,1.025166512,2.538929701,0
01/30/2018 10:10:01.089,4.400024414,0.963231087,2.572044134,0
01/30/2018 10:12:01.090,4.400051117,0.904771805,2.603186131,0
01/30/2018 10:14:01.089,4.400094986,0.850419998,2.632421255,0
01/30/2018 10:16:01.090,4.400068283,0.799108505,2.659903288,0
01/30/2018 10:18:01.090,4.400044441,0.749990463,2.685702801,0
01/30/2018 10:20:01.090,4.400078773,0.703316689,2.709898233,0
01/30/2018 10:22:01.090,4.400094986,0.658521652,2.732562304,0
01/30/2018 10:22:18.527,4.400065422,0.651989937,2.735769987,0
01/30/2018 10:24:18.572,4.303360939,0,2.735769987,0
01/30/2018 10:26:18.572,4.291940689,0,2.735769987,0
01/30/2018 10:27:18.574,4.288702011,0,2.735769987,0
01/30/2018 10:29:18.653,3.977457047,-2.282075882,2.735769987,0.0760619
01/30/2018 10:31:18.652,3.93463707,-2.282184601,2.735769987,0.152115
01/30/2018 10:33:18.653,3.898901939,-2.282097816,2.735769987,0.2281932
01/30/2018 10:35:18.653,3.865489006,-2.282067299,2.735769987,0.3042437
01/30/2018 10:37:18.652,3.833658218,-2.282150269,2.735769987,0.3803402
01/30/2018 10:39:18.653,3.803202629,-2.282086372,2.735769987,0.4563609
01/30/2018 10:41:18.654,3.773467064,-2.282021523,2.735769987,0.5324692
01/30/2018 10:43:18.653,3.744386673,-2.281989098,2.735769987,0.6085397
01/30/2018 10:45:18.653,3.717449188,-2.282104492,2.735769987,0.684607
01/30/2018 10:47:18.653,3.692897797,-2.282114983,2.735769987,0.7606689
01/30/2018 10:49:18.653,3.670145035,-2.282138824,2.735769987,0.836751
01/30/2018 10:51:18.653,3.64851284,-2.282165527,2.735769987,0.912818
01/30/2018 10:53:18.653,3.62830162,-2.282065392,2.735769987,0.9888709
01/30/2018 10:55:18.654,3.609572411,-2.282058716,2.735769987,1.064943
01/30/2018 10:57:18.654,3.59151268,-2.282124519,2.735769987,1.141022
01/30/2018 10:59:18.654,3.57430172,-2.281838417,2.735769987,1.217075
01/30/2018 11:01:18.654,3.557098389,-2.282177925,2.735769987,1.293125
01/30/2018 11:03:18.653,3.540498734,-2.282155037,2.735769987,1.369216
01/30/2018 11:05:18.653,3.524432182,-2.282108307,2.735769987,1.445282
01/30/2018 11:07:18.654,3.509297371,-2.281842232,2.735769987,1.521356
01/30/2018 11:09:18.654,3.494549751,-2.282189369,2.735769987,1.597428
01/30/2018 11:11:18.654,3.479934692,-2.282069206,2.735769987,1.67346
01/30/2018 11:13:18.654,3.465304375,-2.282124519,2.735769987,1.749565
01/30/2018 11:15:18.653,3.450471878,-2.282133102,2.735769987,1.825611
01/30/2018 11:17:18.653,3.435160637,-2.282156944,2.735769987,1.901684
01/30/2018 11:19:18.653,3.419158936,-2.282097816,2.735769987,1.977747
01/30/2018 11:21:18.653,3.401297569,-2.281754494,2.735769987,2.053813
01/30/2018 11:23:18.653,3.381449699,-2.282139778,2.735769987,2.129899
01/30/2018 11:25:18.654,3.35945797,-2.281920433,2.735769987,2.205966
01/30/2018 11:27:18.653,3.334412575,-2.28213501,2.735769987,2.282016
01/30/2018 11:29:18.654,3.305930138,-2.281848907,2.735769987,2.358076
01/30/2018 11:31:18.652,3.271595001,-2.282119751,2.735769987,2.434144
01/30/2018 11:33:18.653,3.22956562,-2.281847,2.735769987,2.510181
01/30/2018 11:35:18.653,3.175881386,-2.282165527,2.735769987,2.586315
01/30/2018 11:37:18.655,3.102556229,-2.282160759,2.735769987,2.662377
01/30/2018 11:39:10.101,2.999995232,-2.282121658,2.735769987,2.733033
01/30/2018 11:41:10.144,3.588440895,0,2.735769987,2.733039
01/30/2018 11:43:10.144,3.625816345,0,2.735769987,2.733039
01/30/2018 11:44:10.146,3.635838509,0,2.735769987,2.733039
01/30/2018 11:44:10.155,3.635955811,0,0,0
01/30/2018 11:46:10.241,4.200212479,4.644249916,0.160421401,0
01/30/2018 11:48:10.240,4.200190544,4.172341347,0.307345808,0
01/30/2018 11:50:10.240,4.200175285,3.779032707,0.439543217,0
01/30/2018 11:52:10.240,4.200192451,3.476870537,0.560269117,0
01/30/2018 11:53:49.801,4.200199127,3.259997368,0.653385699,0
01/30/2018 11:55:49.815,4.222873688,3.259985924,0.761657357,0
01/30/2018 11:57:49.814,4.248169899,3.259867668,0.870279193,0
01/30/2018 11:59:49.814,4.275081635,3.259829521,0.978895724,0
01/30/2018 12:01:49.815,4.303186417,3.25987339,1.087610006,0
01/30/2018 12:03:49.814,4.332751274,3.259860039,1.196294188,0
01/30/2018 12:05:49.814,4.363027573,3.25987339,1.304966807,0
01/30/2018 12:07:49.814,4.394172668,3.25987339,1.413615227,0
01/30/2018 12:09:49.814,4.400173187,3.012209892,1.518687129,0
01/30/2018 12:11:49.814,4.400177002,2.773316383,1.614982128,0
01/30/2018 12:13:49.814,4.400152206,2.571339607,1.703952193,0
01/30/2018 12:15:49.814,4.400149345,2.394724846,1.786656976,0
01/30/2018 12:17:49.814,4.400129318,2.240828514,1.863860011,0
01/30/2018 12:19:49.814,4.400123596,2.103539467,1.936236978,0
01/30/2018 12:21:49.815,4.400098801,1.977391243,2.004225731,0
01/30/2018 12:23:49.814,4.400101662,1.861151695,2.068155766,0
01/30/2018 12:25:49.815,4.40012455,1.754798889,2.128345013,0
01/30/2018 12:27:49.814,4.400073051,1.654850006,2.185207605,0
01/30/2018 12:29:49.814,4.40008831,1.560796738,2.238806486,0
01/30/2018 12:31:49.813,4.400096893,1.472286224,2.289345026,0
01/30/2018 12:33:49.814,4.400101662,1.388612747,2.337007999,0
01/30/2018 12:35:49.814,4.400068283,1.308793068,2.381959438,0
01/30/2018 12:37:49.814,4.400085449,1.231305122,2.424267292,0
01/30/2018 12:39:49.814,4.400076866,1.157588005,2.464081049,0
01/30/2018 12:41:49.815,4.400074005,1.089798927,2.501549959,0
01/30/2018 12:43:49.814,4.400036812,1.025078773,2.536788225,0
01/30/2018 12:45:49.815,4.40012455,0.964251518,2.569923639,0
01/30/2018 12:47:49.814,4.400051117,0.905902863,2.601078749,0
01/30/2018 12:49:49.814,4.400111198,0.850809097,2.630353928,0
01/30/2018 12:51:49.814,4.400076866,0.797340393,2.657811165,0
01/30/2018 12:53:49.814,4.399936676,0.745985985,2.683534861,0
01/30/2018 12:55:49.815,4.400129318,0.701834679,2.707659483,0
01/30/2018 12:57:49.813,4.40007782,0.657779694,2.730299711,0
01/30/2018 12:58:04.455,4.400016785,0.651994705,2.732964993,0
01/30/2018 13:00:04.499,4.303285599,0,2.732964993,0
01/30/2018 13:02:04.500,4.291872978,0,2.732964993,0
01/30/2018 13:03:04.503,4.288619995,0,2.732964993,0
01/30/2018 13:05:04.583,3.978437424,-2.282043457,2.732964993,0.0760349
01/30/2018 13:07:04.583,3.936059952,-2.28213501,2.732964993,0.1521383
01/30/2018 13:09:04.582,3.90064621,-2.282049179,2.732964993,0.2281933
01/30/2018 13:11:04.583,3.867362022,-2.282128334,2.732964993,0.3042748
01/30/2018 13:13:04.582,3.835778236,-2.282104492,2.732964993,0.3803158
01/30/2018 13:15:04.582,3.805449486,-2.282111168,2.732964993,0.4563562
01/30/2018 13:17:04.583,3.775303841,-2.282119751,2.732964993,0.5324714
01/30/2018 13:19:04.583,3.746039391,-2.282215118,2.732964993,0.6085455
01/30/2018 13:21:04.582,3.718859673,-2.28203392,2.732964993,0.6846049
01/30/2018 13:23:04.583,3.693876266,-2.282111168,2.732964993,0.760681
01/30/2018 13:25:04.583,3.670607567,-2.282117844,2.732964993,0.8367153
01/30/2018 13:27:04.584,3.648957253,-2.282160759,2.732964993,0.9128101
01/30/2018 13:29:04.583,3.629042625,-2.282064438,2.732964993,0.9888338
01/30/2018 13:31:04.583,3.610328674,-2.282130241,2.732964993,1.064937
01/30/2018 13:33:04.583,3.592472076,-2.282123566,2.732964993,1.140996
01/30/2018 13:35:04.582,3.574965477,-2.282108307,2.732964993,1.217083
01/30/2018 13:37:04.583,3.557917595,-2.282170296,2.732964993,1.293154
01/30/2018 13:39:04.583,3.54149437,-2.282215118,2.732964993,1.369204
01/30/2018 13:41:04.583,3.526019096,-2.282141685,2.732964993,1.445294
01/30/2018 13:43:04.583,3.51074791,-2.282028198,2.732964993,1.521318
01/30/2018 13:45:04.583,3.495536804,-2.2821064,2.732964993,1.597403
01/30/2018 13:47:04.584,3.480687141,-2.282001495,2.732964993,1.673435
01/30/2018 13:49:04.583,3.46641922,-2.28203392,2.732964993,1.749567
01/30/2018 13:51:04.583,3.451915741,-2.281951904,2.732964993,1.82557
01/30/2018 13:53:04.583,3.436620712,-2.281973839,2.732964993,1.90169
01/30/2018 13:55:04.583,3.420166016,-2.282169342,2.732964993,1.977734
01/30/2018 13:57:04.583,3.40200901,-2.281951904,2.732964993,2.053812
01/30/2018 13:59:04.583,3.38241291,-2.282114983,2.732964993,2.129877
01/30/2018 14:01:04.584,3.360525131,-2.282091141,2.732964993,2.205974
01/30/2018 14:03:04.582,3.335497856,-2.282162666,2.732964993,2.282006
01/30/2018 14:05:04.582,3.306628227,-2.282119751,2.732964993,2.358109
01/30/2018 14:07:04.583,3.272427559,-2.282095909,2.732964993,2.434181
01/30/2018 14:09:04.583,3.23074913,-2.282150269,2.732964993,2.510254
01/30/2018 14:11:04.584,3.176839828,-2.282213211,2.732964993,2.586322
01/30/2018 14:13:04.583,3.101920128,-2.282058716,2.732964993,2.662354
01/30/2018 14:14:53.927,2.999999046,-2.282104492,2.732964993,2.731669
01/30/2018 14:16:53.973,3.588306427,0,2.732964993,2.731669
01/30/2018 14:18:53.973,3.625734329,0,2.732964993,2.731669
01/30/2018 14:19:53.974,3.635789871,0,2.732964993,2.731669
01/30/2018 14:19:53.984,3.635933876,0,0,0
01/30/2018 14:21:54.066,4.200206757,4.63214016,0.160211816,0
01/30/2018 14:23:54.065,4.200245857,4.167386055,0.306769937,0
01/30/2018 14:25:54.065,4.200203896,3.781500816,0.438988358,0
01/30/2018 14:27:54.065,4.200165749,3.481108665,0.559887946,0
01/30/2018 14:29:36.189,4.200172424,3.259995461,0.655427575,0
01/30/2018 14:31:36.205,4.22306633,3.25980854,0.763689697,0
01/30/2018 14:33:36.204,4.248215675,3.259957314,0.872340202,0
01/30/2018 14:35:36.205,4.275100708,3.259833336,0.981012881,0
01/30/2018 14:37:36.203,4.303657532,3.259943962,1.089676738,0
01/30/2018 14:39:36.204,4.333745956,3.259882927,1.198343158,0
01/30/2018 14:41:36.203,4.364545822,3.259936333,1.307018518,0
01/30/2018 14:43:36.204,4.396568298,3.259875298,1.415667534,0
01/30/2018 14:45:36.205,4.400177956,2.990538597,1.5200243,0
01/30/2018 14:47:36.204,4.40013504,2.754164696,1.61562705,0
01/30/2018 14:49:36.205,4.400094032,2.553092003,1.704011083,0
01/30/2018 14:51:36.204,4.400145531,2.380509377,1.786165476,0
01/30/2018 14:53:36.203,4.400129318,2.229157448,1.862928033,0
01/30/2018 14:55:36.204,4.40007019,2.091668129,1.934901118,0
01/30/2018 14:57:36.204,4.400140762,1.969496727,2.002534151,0
01/30/2018 14:59:36.204,4.40011692,1.857602119,2.066321135,0
01/30/2018 15:01:36.204,4.400165558,1.754172325,2.12646246,0
01/30/2018 15:03:36.206,4.400107384,1.655248642,2.183275223,0
01/30/2018 15:05:36.205,4.400165558,1.562122345,2.23685813,0
01/30/2018 15:07:36.204,4.4000597,1.471236229,2.287397861,0
01/30/2018 15:09:36.203,4.400035858,1.387168884,2.335047722,0
01/30/2018 15:11:36.203,4.400130272,1.30956459,2.379952669,0
01/30/2018 15:13:36.204,4.400139809,1.233224869,2.422309875,0
01/30/2018 15:15:36.204,4.400130272,1.160517693,2.462208748,0
01/30/2018 15:17:36.204,4.400026321,1.090912819,2.499723673,0
01/30/2018 15:19:36.203,4.400067329,1.025391579,2.53498745,0
01/30/2018 15:21:36.204,4.400093079,0.963861465,2.568140268,0
01/30/2018 15:23:36.203,4.400079727,0.904511452,2.599269152,0
01/30/2018 15:25:36.205,4.400071144,0.84919548,2.628470421,0
01/30/2018 15:27:36.204,4.400053978,0.797105789,2.655905724,0
01/30/2018 15:29:36.204,4.400084496,0.748120308,2.681643248,0
01/30/2018 15:31:36.204,4.400017738,0.700989723,2.705784321,0
01/30/2018 15:33:36.205,4.400050163,0.657016754,2.728418589,0
01/30/2018 15:33:49.425,4.400012016,0.651996613,2.730824709,0
01/30/2018 15:35:49.468,4.303025246,0,2.730829954,0
01/30/2018 15:37:49.468,4.291595459,0,2.730829954,0
01/30/2018 15:38:49.471,4.288339615,0,2.730829954,0
01/30/2018 15:40:49.553,3.977589607,-2.282086372,2.730829954,0.07600929
01/30/2018 15:42:49.553,3.935418129,-2.282060623,2.730829954,0.1521264
01/30/2018 15:44:49.554,3.900045395,-2.282211304,2.730829954,0.2281852
01/30/2018 15:46:49.553,3.866740227,-2.282178879,2.730829954,0.3042234
01/30/2018 15:48:49.553,3.835553169,-2.282069206,2.730829954,0.3803176
01/30/2018 15:50:49.553,3.805393219,-2.282094955,2.730829954,0.4563891
01/30/2018 15:52:49.553,3.775497437,-2.282177925,2.730829954,0.5324531
01/30/2018 15:54:49.552,3.746534348,-2.282019615,2.730829954,0.6085258
01/30/2018 15:56:49.553,3.719182014,-2.282089233,2.730829954,0.6846119
01/30/2018 15:58:49.552,3.69360733,-2.282191277,2.730829954,0.7606685
01/30/2018 16:00:49.554,3.669952393,-2.282084465,2.730829954,0.8367458
01/30/2018 16:02:49.552,3.648360252,-2.282086372,2.730829954,0.9128105
01/30/2018 16:04:49.552,3.628355026,-2.281886101,2.730829954,0.9888639
01/30/2018 16:06:49.553,3.609288216,-2.282147408,2.730829954,1.064921
01/30/2018 16:08:49.552,3.591160774,-2.282148361,2.730829954,1.140989
01/30/2018 16:10:49.552,3.573461533,-2.281814575,2.730829954,1.217077
01/30/2018 16:12:49.553,3.556322098,-2.282147408,2.730829954,1.293157
01/30/2018 16:14:49.553,3.53989315,-2.281746864,2.730829954,1.369182
01/30/2018 16:16:49.554,3.524169922,-2.282169342,2.730829954,1.445282
01/30/2018 16:18:49.553,3.508961678,-2.282223701,2.730829954,1.521329
01/30/2018 16:20:49.552,3.494054794,-2.282099724,2.730829954,1.597391
01/30/2018 16:22:49.553,3.47964859,-2.282132149,2.730829954,1.673491
01/30/2018 16:24:49.553,3.465151787,-2.282158852,2.730829954,1.749557
01/30/2018 16:26:49.552,3.45008564,-2.282178879,2.730829954,1.825631
01/30/2018 16:28:49.552,3.434646606,-2.282162666,2.730829954,1.901703
01/30/2018 16:30:49.553,3.418413162,-2.282025337,2.730829954,1.97778
01/30/2018 16:32:49.553,3.400592804,-2.282128334,2.730829954,2.053824
01/30/2018 16:34:49.553,3.380992889,-2.282150269,2.730829954,2.129897
01/30/2018 16:36:49.552,3.358902931,-2.282003403,2.730829954,2.205924
01/30/2018 16:38:49.553,3.333925247,-2.282043457,2.730829954,2.282053
01/30/2018 16:40:49.554,3.305182457,-2.282093048,2.730829954,2.358103
01/30/2018 16:42:49.552,3.271306992,-2.282108307,2.730829954,2.434125
01/30/2018 16:44:49.553,3.229255676,-2.282202721,2.730829954,2.510237
01/30/2018 16:46:49.552,3.174312592,-2.282102585,2.730829954,2.586251
01/30/2018 16:48:49.554,3.098611832,-2.282182693,2.730829954,2.662346
01/30/2018 16:50:34.874,2.999998093,-2.282202721,2.730829954,2.729159
01/30/2018 16:52:34.922,3.588448524,0,2.730829954,2.729159
01/30/2018 16:54:34.923,3.625863075,0,2.730829954,2.729159
01/30/2018 16:55:34.925,3.635951042,0,2.730829954,2.729159
01/30/2018 16:55:34.934,3.636097908,0,0,0
01/30/2018 16:57:35.018,4.200226784,4.61370945,0.159985781,0
01/30/2018 16:59:35.016,4.200240135,4.144883156,0.305918008,0
01/30/2018 17:01:35.017,4.200169563,3.759266853,0.437338233,0
01/30/2018 17:03:35.016,4.200172424,3.460968971,0.557515204,0
01/30/2018 17:05:08.619,4.200191498,3.259995461,0.644708633,0
01/30/2018 17:07:08.636,4.222930908,3.259768486,0.752955854,0
01/30/2018 17:09:08.637,4.248013496,3.259882927,0.861652613,0
01/30/2018 17:11:08.635,4.274579048,3.259942055,0.970319152,0
01/30/2018 17:13:08.636,4.302722931,3.259814262,1.078970551,0
01/30/2018 17:15:08.635,4.332408905,3.259902,1.187633514,0
01/30/2018 17:17:08.635,4.363178253,3.260239601,1.296295166,0
01/30/2018 17:19:08.635,4.394685745,3.259882927,1.404966831,0
01/30/2018 17:21:08.635,4.400138855,3.005537987,1.509860039,0
01/30/2018 17:23:08.635,4.400132179,2.764992714,1.605893135,0
01/30/2018 17:25:08.635,4.400177002,2.561951637,1.694579601,0
01/30/2018 17:27:08.635,4.400129318,2.384882927,1.777002454,0
01/30/2018 17:29:08.635,4.400141716,2.230408669,1.853852868,0
01/30/2018 17:31:08.635,4.400148392,2.094035149,1.925851703,0
01/30/2018 17:33:08.635,4.40010643,1.969229698,1.99351871,0
01/30/2018 17:35:08.635,4.40008831,1.856890678,2.057273865,0
01/30/2018 17:37:08.636,4.400161743,1.753089905,2.11743021,0
01/30/2018 17:39:08.635,4.400085449,1.655177116,2.17414093,0
01/30/2018 17:41:08.635,4.400121689,1.563274384,2.227820396,0
01/30/2018 17:43:08.635,4.400113106,1.476080894,2.278452396,0
01/30/2018 17:45:08.636,4.400094986,1.393250465,2.326256514,0
01/30/2018 17:47:08.636,4.400065422,1.313742638,2.371358395,0
01/30/2018 17:49:08.634,4.400019646,1.237503052,2.413874865,0
01/30/2018 17:51:08.635,4.400128365,1.167466164,2.453947067,0
01/30/2018 17:53:08.636,4.400082588,1.097523689,2.491673946,0
01/30/2018 17:55:08.635,4.400087357,1.032453537,2.527161598,0
01/30/2018 17:57:08.635,4.400086403,0.970048904,2.560525894,0
01/30/2018 17:59:08.635,4.400048256,0.91152668,2.591874838,0
01/30/2018 18:01:08.635,4.400028229,0.855794907,2.621306419,0
01/30/2018 18:03:08.635,4.400081635,0.803602219,2.648980856,0
01/30/2018 18:05:08.635,4.40009594,0.753899574,2.674926519,0
01/30/2018 18:07:08.635,4.4000597,0.706931114,2.699259758,0
01/30/2018 18:09:08.635,4.400093079,0.662979126,2.72208643,0
01/30/2018 18:09:40.147,4.400099754,0.651994705,2.727838039,0
01/30/2018 18:11:40.192,4.302734375,0,2.727838039,0
01/30/2018 18:13:40.191,4.291230202,0,2.727838039,0
01/30/2018 18:14:40.195,4.288021088,0,2.727838039,0
01/30/2018 18:16:40.273,3.975787163,-2.28191185,2.727838039,0.0760484
01/30/2018 18:18:40.273,3.933433533,-2.282169342,2.727838039,0.1521175
01/30/2018 18:20:40.272,3.898140907,-2.281757355,2.727838039,0.2281633
01/30/2018 18:22:40.274,3.864940643,-2.281881332,2.727838039,0.3042283
01/30/2018 18:24:40.273,3.833612442,-2.282065392,2.727838039,0.3803102
01/30/2018 18:26:40.273,3.803305626,-2.282121658,2.727838039,0.4563962
01/30/2018 18:28:40.275,3.773433685,-2.28211689,2.727838039,0.5324708
01/30/2018 18:30:40.274,3.744431496,-2.281951904,2.727838039,0.6085216
01/30/2018 18:32:40.272,3.716916084,-2.281737328,2.727838039,0.6845896
01/30/2018 18:34:40.274,3.691450119,-2.282170296,2.727838039,0.7606487
01/30/2018 18:36:40.274,3.668280602,-2.282141685,2.727838039,0.8367347
01/30/2018 18:38:40.273,3.647074699,-2.282217979,2.727838039,0.9128089
01/30/2018 18:40:40.273,3.627108574,-2.282139778,2.727838039,0.988871
01/30/2018 18:42:40.273,3.608047485,-2.282094955,2.727838039,1.064935
01/30/2018 18:44:40.274,3.589624405,-2.281814575,2.727838039,1.141008
01/30/2018 18:46:40.273,3.572012901,-2.282162666,2.727838039,1.217078
01/30/2018 18:48:40.274,3.555025101,-2.282093048,2.727838039,1.293141
01/30/2018 18:50:40.273,3.53874588,-2.282040596,2.727838039,1.369214
01/30/2018 18:52:40.273,3.522975922,-2.282117844,2.727838039,1.445283
01/30/2018 18:54:40.273,3.507909775,-2.282114983,2.727838039,1.521324
01/30/2018 18:56:40.274,3.493275642,-2.282148361,2.727838039,1.597384
01/30/2018 18:58:40.272,3.479019165,-2.282095909,2.727838039,1.673483
01/30/2018 19:00:40.273,3.464806557,-2.282124519,2.727838039,1.749542
01/30/2018 19:02:40.273,3.449962616,-2.282072067,2.727838039,1.825626
01/30/2018 19:04:40.273,3.434505463,-2.282176018,2.727838039,1.901698
01/30/2018 19:06:40.274,3.418241501,-2.282087326,2.727838039,1.977734
01/30/2018 19:08:40.274,3.400485992,-2.282062531,2.727838039,2.053807
01/30/2018 19:10:40.274,3.380501747,-2.28213501,2.727838039,2.129889
01/30/2018 19:12:40.273,3.358219147,-2.281820297,2.727838039,2.205932
01/30/2018 19:14:40.274,3.333093643,-2.282082558,2.727838039,2.28203
01/30/2018 19:16:40.273,3.304344177,-2.282152176,2.727838039,2.357987
01/30/2018 19:18:40.274,3.270181656,-2.282082558,2.727838039,2.434176
01/30/2018 19:20:40.272,3.227816582,-2.282062531,2.727838039,2.510233
01/30/2018 19:22:40.274,3.173277855,-2.281853676,2.727838039,2.586282
01/30/2018 19:24:40.273,3.097540855,-2.282067299,2.727838039,2.662381
01/30/2018 19:26:24.239,2.999997139,-2.282133102,2.727838039,2.728266
01/30/2018 19:28:24.285,3.587485313,0,2.727838039,2.728266
01/30/2018 19:30:24.285,3.624995232,0,2.727838039,2.728266
01/30/2018 19:31:24.285,3.635024071,0,2.727838039,2.728266
01/30/2018 19:31:24.297,3.635201454,0,0,0
01/30/2018 19:33:24.379,4.200212479,4.631878853,0.160038158,0
01/30/2018 19:35:24.381,4.200239182,4.160096169,0.306624591,0
01/30/2018 19:37:24.380,4.200196266,3.77222538,0.438605279,0
01/30/2018 19:39:24.380,4.200229645,3.474347115,0.559170961,0
01/30/2018 19:41:02.746,4.200187683,3.259993553,0.651150167,0
01/30/2018 19:43:02.759,4.223049164,3.259854317,0.759425521,0
01/30/2018 19:45:02.760,4.248307228,3.259865761,0.868084252,0
01/30/2018 19:47:02.759,4.274938583,3.260222435,0.97674948,0
01/30/2018 19:49:02.761,4.303014755,3.259821892,1.085408092,0
01/30/2018 19:51:02.759,4.332835197,3.259865761,1.194078684,0
01/30/2018 19:53:02.760,4.363479614,3.259907722,1.302718282,0
01/30/2018 19:55:02.760,4.395234108,3.25984478,1.41140151,0
01/30/2018 19:57:02.759,4.40013504,3.000470161,1.516110182,0
01/30/2018 19:59:02.759,4.400132179,2.760323524,1.611895084,0
01/30/2018 20:01:02.760,4.400146484,2.557253838,1.700569153,0
01/30/2018 20:03:02.760,4.400140762,2.380797386,1.782815576,0
01/30/2018 20:05:02.760,4.400117874,2.226250648,1.859546423,0
01/30/2018 20:07:02.759,4.400115967,2.090209007,1.93145299,0
01/30/2018 20:09:02.759,4.400101662,1.966506004,1.998983502,0
01/30/2018 20:11:02.759,4.400104523,1.852744102,2.062594414,0
01/30/2018 20:13:02.759,4.400101662,1.747235298,2.122602463,0
01/30/2018 20:15:02.760,4.400040627,1.648310661,2.179193974,0
01/30/2018 20:17:02.760,4.400113106,1.556861877,2.232614994,0
01/30/2018 20:19:02.760,4.40011692,1.469833374,2.283066511,0
01/30/2018 20:21:02.760,4.400103569,1.387543678,2.330659866,0
01/30/2018 20:23:02.760,4.400083542,1.308421135,2.375575066,0
01/30/2018 20:25:02.760,4.400090218,1.233448029,2.417932272,0
01/30/2018 20:27:02.759,4.400064468,1.160783768,2.457801819,0
01/30/2018 20:29:02.759,4.40012455,1.093553543,2.495373726,0
01/30/2018 20:31:02.761,4.400074959,1.028564453,2.53070569,0
01/30/2018 20:33:02.759,4.40010643,0.966378212,2.56394887,0
01/30/2018 20:35:02.760,4.400044441,0.907078743,2.595164061,0
01/30/2018 20:37:02.760,4.400130272,0.852218628,2.624451399,0
01/30/2018 20:39:02.760,4.400054932,0.798779488,2.651956558,0
01/30/2018 20:41:02.760,4.399978638,0.748452187,2.677745104,0
01/30/2018 20:43:02.760,4.400028229,0.702149391,2.701935053,0
01/30/2018 20:45:02.760,4.399972916,0.657780647,2.724610329,0
01/30/2018 20:45:20.423,4.400032043,0.651996613,2.727821827,0
01/30/2018 20:47:20.468,4.302585602,0,2.727821827,0
01/30/2018 20:49:20.468,4.291035652,0,2.727821827,0
01/30/2018 20:50:20.471,4.287797928,0,2.727821827,0
01/30/2018 20:52:20.551,3.975423813,-2.282187462,2.727821827,0.07606456
01/30/2018 20:54:20.552,3.932925224,-2.281867981,2.727821827,0.152114
01/30/2018 20:56:20.551,3.897245407,-2.282110214,2.727821827,0.2281883
01/30/2018 20:58:20.552,3.86410141,-2.282148361,2.727821827,0.3042664
01/30/2018 21:00:20.552,3.832705498,-2.282155037,2.727821827,0.3803409
01/30/2018 21:02:20.552,3.802550316,-2.281982422,2.727821827,0.4563847
01/30/2018 21:04:20.551,3.772838593,-2.282006264,2.727821827,0.5324334
01/30/2018 21:06:20.551,3.74352932,-2.281772614,2.727821827,0.6085401
01/30/2018 21:08:20.552,3.715896606,-2.282087326,2.727821827,0.6845837
01/30/2018 21:10:20.552,3.690668106,-2.282126427,2.727821827,0.7606723
01/30/2018 21:12:20.552,3.667872429,-2.282211304,2.727821827,0.8367029
